1000	57809.0000	40.0509	35.3930
3000	57810.3333	44.4298	39.2626
5000	57764.3333	16.6397	14.7045
7000	57857.3333	34.2902	30.3022
9000	58220.3333	38.7436	34.2377
11000	66633.3333	89.5630	79.1468
13000	84548.3333	102.0637	90.1936
15000	102820.6667	136.2833	120.4335
17000	148028.3333	1046.5108	924.8010
19000	358690.6667	4227.1476	3735.5278
21000	547540247.6667	8962590.1611	7920235.4727
