50000	12446.0000	64.1931	56.7274
100000	13632.0000	34.5217	30.5068
150000	15085.0000	32.8880	29.0631
200000	16986.0000	58.2090	51.4393
250000	19245.3333	151.9456	134.2742
300000	22610.0000	19.7519	17.4547
350000	27067.0000	156.8762	138.6314
400000	34701.0000	501.7047	443.3561
450000	53051.0000	141.0747	124.6676
500000	156178.3333	3031.9051	2679.2927
