1000	56886.6667	7.1768	6.3421
3000	56835.6667	8.3327	7.3636
5000	56849.0000	12.4305	10.9848
7000	56890.0000	4.2341	3.7417
9000	57159.0000	23.3195	20.6074
11000	64991.3333	10.6288	9.3927
13000	82716.6667	35.1750	31.0841
15000	100439.6667	30.3830	26.8494
17000	142382.3333	92.8944	82.0907
19000	320111.0000	353.7714	312.6276
21000	436028667.0000	450757.5987	398334.2157
